File ID,Transcript,Duration (s),Word Count
Kelantan_004_002_001_148,eh dio lamo doh tok usha siti dok amek aroh lah nih hok ore doh,4.2071875,15
Kelantan_004_002_001_150,benci doh sero,1.1585625,3
Kelantan_004_002_001_151,oloh mu nga amir mu nok malu lah gapo gak dio takdok gapo bereh ti dio,4.915375,16
Kelantan_004_002_001_153,ha dio tak dok gapo ti mu anggap po abe abe mu jah jugok,4.1245625,14
Kelantan_004_002_001_155,ha maksudnyo mace takdok lah kato mudoh sangat terjatuh hati ko seseorang gitu,5.778875,13
Kelantan_004_002_001_156,ha takpolah tuh,1.819625,3
Kelantan_004_002_001_158,takpolah ti ado rezki kito tok lamo nikoh lah nanti tuh deh,3.54525,12
Kelantan_004_002_001_160,inyaallah lah ti doa doa lah kalu mu dulu pun aku tok kisoh ti,3.9328125,14
Kelantan_004_002_001_161,serius aku oyak ko mu kalu doh sapa seru mu dulu nok nikoh alhamdulillah tok kisoh takpo,6.6916875,17
Kelantan_004_002_001_162,sebab mu kak aku kae so aku tok payoh nok langkah bendul ko gapo lah kalu tidok keno langkah bendul gak deh,5.046,22
Kelantan_004_002_001_163,oloh langkah bendul lah sangat pat bule jah pun bezo,3.8559375,10
Kelantan_004_002_001_165,yolo kim sale lah ko abe long tuh deh,4.402625,9
Kelantan_004_002_002_002,doh napok bahagio etek loni,2.6846875,5
Kelantan_004_002_002_004,eh tau dok aku sapa haritu ingat dok kito jupo kat queensbay tuh,3.7515,13
Kelantan_004_002_002_005,mu nga duwe tuh,1.7095,4
Kelantan_004_002_002_007,hari tu lah emi oyaknyo jupo nge mu,2.662,8
Kelantan_004_002_002_009,yolah aku nok gi jupo nge mu biarlah toksey kacau daun,3.947,11
Kelantan_004_002_002_011,ah jange dok here buwak ayat nge yati lah drama sebabok,4.623,11
Kelantan_004_002_002_013,hey hok emi hok emi nikoh mu tengok doh gambar,2.47475,10
Kelantan_004_002_002_015,oi comel wano oh wano godio doh wano godio doh,4.623875,10
Kelantan_004_002_002_016,gold gold denge ungu dok,2.2630625,5
Kelantan_004_002_002_018,pandai dio pilih warno,2.509375,4
Kelantan_004_002_002_020,sapo dio tok laki dio,2.5136875,5
Kelantan_004_002_002_021,ore mano,1.1333125,2
Kelantan_004_002_002_023,lamo doh lah kenal nyo,2.274125,5
Kelantan_004_002_002_025,che mat namonyo,1.644375,3
Kelantan_004_002_002_028,ho tok kenal,2.2218125,3
Kelantan_004_002_002_030,duo puluh haribule,1.855875,3
Kelantan_004_002_002_032,sek dio tuh sapo dio,1.6926875,5
Kelantan_004_002_002_034,la ilaha illallah masa tuh mu sibuk dok blajar kae,3.9731875,10
Kelantan_004_002_002_036,siapo dio cikgu,1.4115,3
Kelantan_004_002_002_038,dio sebabnyo ado dale facebook tuh ado komen kato,2.9014375,9
Kelantan_004_002_002_039,oh ado ore kato ni bakal tune ore denge bakal denge bakal gapo dio tahu betul,5.887,16
Kelantan_004_002_002_041,ah single,1.7251875,2
Kelantan_004_002_002_043,oh kalu kito tak dok gapo gapo lagi ko,2.4570625,9
Kelantan_004_002_002_046,aku dok doh,1.097875,3
Kelantan_004_002_002_047,eh tahulah payoh la,2.10025,4
Kelantan_004_002_002_049,eh adolah problem sikit mu takpolah bahagio suko duko bersamo samo,6.21125,11
Kelantan_004_002_002_051,pakat nikoh blako doh demo ni,2.561625,6
Kelantan_004_002_002_053,duo ore tuh  duo ore,2.01275,5
Kelantan_004_002_002_055,nawa nawa nawa denge sapo,2.11725,5
Kelantan_004_002_002_057,bakpo,1.4376875,1
Kelantan_004_002_002_059,eh bahagionyo,3.3196875,2
Kelantan_004_002_002_062,dio blajar lagi dek,1.4638125,4
Kelantan_004_002_002_063,dio blajar lagi ko dek,1.9374375,5
Kelantan_004_002_002_065,baru jah lah maksudnyo baru tahu,2.1898125,6
Kelantan_004_002_002_067,eh zati zati zati zati zati ishak,2.796875,7
Kelantan_004_002_002_069,sapo dio lagi nikoh doh sek sek mu,2.141,8
Kelantan_004_002_002_070,sapo dio lagi nikoh doh,1.5874375,5
Kelantan_004_002_002_073,laki dio kijo gapo tok laki dio tuh,2.4309375,8
Kelantan_004_002_002_075,sedapnyo lah,2.274125,2
Kelantan_004_002_002_077,ho tuh lah masaloh tuh lah,2.1434375,6
Kelantan_004_002_002_079,sedapnyo piker pikir balik,2.2218125,4
Kelantan_004_002_002_081,gok aku aku tok lagi mu dulu mu bahagio aku tok takdok lagi payoh aku,5.7023125,15
Kelantan_004_002_002_083,mu tahu dok aku nih tok tahulah tok napok jale doh kadang kadang mu takpolah napok,5.4623125,16
Kelantan_004_002_002_085,dio nih tahulah aku nok oyak nok oyak gano aku raso mace benda nih lamo-lamo doh gak,5.66075,17
Kelantan_004_002_002_086,takpolah doh lamo-lamo doh gak,2.175625,5
Kelantan_004_002_002_088,ho yolah aku pun pikir lagu tuh jugok tapi gak nok buwak lagu mano beloh sano tuh beloh sano,4.64825,19
Kelantan_004_002_002_091,dok dio tuh nih dio tak dok buwak gapo gapo untuk ke arah itu pehe,4.83775,15
Kelantan_004_002_002_093,api gak bagi aku baik biarlah tengok sek sek kito bahagio pakat dok nikoh nikoh blako,5.234875,16
Kelantan_004_002_002_094,kito nih gak raso jugok sikit lamo doh,2.7515,8
Kelantan_004_002_002_096,oh kato depe lah esok luso,2.9631875,6
Kelantan_004_002_002_098,aku raso start kijo ikat lalu buwak godio lagi tunggu tunggu,5.6199375,11
Kelantan_004_002_002_100,abah mu bereh kot mu bowok lah gi jale kelate skali skalo mu gak,4.225,14
Kelantan_004_002_002_102,susuk kat tesco,1.5385625,3
Kelantan_004_002_002_104,gi la bowok dio gi jale biar dio baik baik sikit nga abah mu tuh takdok gapo takdok masaloh,4.7098125,19
Kelantan_004_002_002_106,hok pasal abe mu tuh abah mu tahu dok,2.326375,9
Kelantan_004_002_002_108,crito abe mu,1.2808125,3
Kelantan_004_002_002_109,bakpo,0.88875,1
Kelantan_004_002_002_112,bagi abah mu tahu dok nih clash,2.075875,7
Kelantan_004_002_002_114,aku tengok dekat facebook abe mu tuh frust lagi tuh dok pikir lagi tuh,4.583125,14
Kelantan_004_002_002_116,aku ni gak kato dio ado hati lagi nok lagi ko puwe tuh,5.1550625,13
Kelantan_004_002_002_117,cumo puwe tuh,1.3431875,3
Kelantan_004_002_002_119,tuh lah setiap kali facebook aku jadi malu pulok mu lah pelik pelik buat ayat pelik pelik gerelah aku,5.80425,19
Kelantan_004_002_002_121,nasib baik,1.333125,2
Kelantan_004_002_002_124,eh doh takpo aku takdok masaloh sangat pon,2.6139375,8
Kelantan_004_002_002_126,feeling aku mace aku raso kebal sikit kot raso takdok gapo doh tok payoh doh nok feeling feeling nih,5.5415,19
Kelantan_004_002_002_128,mu dulu mu dulu,2.1956875,4
Kelantan_004_002_002_130,mu tok kesoh lah,1.2808125,4
Kelantan_004_002_002_132,langkah bendul,1.803625,2
Kelantan_004_002_002_134,takdok makno takdok maknonyo aku tok tahulah aku raso abe aku nok nikoh doh abih doh bereh okay,7.7529375,18
Kelantan_004_004_001_002,gano tuh haritu balik ukm letih dok,5.229,7
Kelantan_004_004_001_004,mujurlah aku tok tahu sebule kae mu tinggal aku gi ukm sedaplah ore deh,5.23925,14
Kelantan_004_004_001_005,tok ingat doh ko usm nih gi ukm,2.79375,8
Kelantan_004_004_001_007,hola tok oyak deh,2.2735,4
Kelantan_004_004_001_009,yo okay dok duk ukm,2.6470625,5
Kelantan_004_004_001_011,yo bakpo tuh,1.8188125,3
Kelantan_004_004_001_013,dok ti tok larat aku deh tok rajin sapa pun denu ukm,5.8353125,12
Kelantan_004_004_001_015,lokoh lokoh cat,2.2625,3
Kelantan_004_004_001_017,ho ho ho sebab dio mace kawasan berbukit kae,3.9749375,9
Kelantan_004_004_001_019,iyo,1.5156875,1
Kelantan_004_004_001_021,mmm,1.2125,1
Kelantan_004_004_001_023,ho ho ho mesti dio buat nih slalu kae,3.0084375,9
Kelantan_004_004_001_025,ho ho ho meme creepy gilo buke buke haritu ado kae dekat ukm apo dekat ko apo rutuh tuh hempap habis hempap teh hempap habis kreto,11.70575,26
Kelantan_004_004_001_026,ha haritu garaj rutuh kat ukm,3.6245625,6
Kelantan_004_004_001_028,ha ha ha ha,2.13625,4
Kelantan_004_004_001_030,kawasan dio luas kae,2.5005,4
Kelantan_004_004_001_032,usm ni possible lagi lah nok jale kae,4.1086875,8
Kelantan_004_004_001_034,mmm kita kan dalam taman bukan dalam hutan,3.3200625,8
Kelantan_004_004_001_037,kito kalu kito jale tuh dikelilingi oleh bangunan dio ni dikeliligi oleh hutan creepy nyo,6.8945,15
Kelantan_004_004_001_039,gilo pahtu dio hambat nae nae mu tok lari aroh bertentangan ko blako,4.826875,13
Kelantan_004_004_001_041,ado anjing liar deh kat hutan bahayonyo tempat dio,5.2404375,9
Kelantan_004_004_001_043,takdok cermin,2.25,2
Kelantan_004_004_001_045,eh ha dale toilet,2.69025,4
Kelantan_004_004_001_048,hok asrama,1.677625,2
Kelantan_004_004_001_050,bilik direct pastu gak toilet hujung,3.6243125,6
Kelantan_004_004_001_052,weyh ho kae jolo ti,3.36975,5
Kelantan_004_004_001_053,teruk nyo tok majunyo ceh jahat ngato u ore dok lah kito ni duk usm ni syukur lah sangat deh,7.4211875,20
Kelantan_004_004_001_054,seleso sangat duk usm ni,2.885875,5
Kelantan_004_004_001_056,iyo ho mu gi haritu program gapo doh permata pintar,6.337625,10
Kelantan_004_004_001_058,iyo kiro buku math pun mace dio translate balik kot bahaso melayu maybe buku tuh dale bahaso ore putih pahtu dio translate kot bahaso melayu,9.2125,25
Kelantan_004_004_001_060,oh biar takyoh lah ti nok sambung ssitu ha,4.6976875,9
Kelantan_004_004_001_062,mmm bo kali gak mace tesl pun kot bahaso melayu,5.0380625,10
Kelantan_004_004_001_064,gi sano deh takdok tesl tesl kot bahaso melayu berat,3.956125,10
Kelantan_004_004_001_066,pahtu gak rano muskali kalu ukm offer bulih kijo kat ukm mu nok,5.1848125,13
Kelantan_004_004_001_068,eh of course la nok takpo bulih gi jjale bowok keto deh,8.8351875,12
Kelantan_004_004_001_070,ya cih baik baik ado makno tuh,4.81525,7
Kelantan_004_004_001_071,kironyo haritu tu tuh mu jadi assistant kae kepado instructor,8.2256875,10
Kelantan_004_004_001_073,gitu kironyo iqbal nih instructor tu meme dio kijo dekat permata pintar lah,8.063125,13
Kelantan_004_004_001_075,ah gitu,2.6413125,2
Kelantan_004_004_001_077,oh jap kat high school ukm kironyo ah meme dio nih mace sekoloh menengoh gitu tapi gak under pengawasan ukm ko gano buke,9.793,23
Kelantan_004_004_001_079,oh kironyo kalu mace exam tok serupolah mace budok biaso nih,5.76725,11
Kelantan_004_004_001_081,ah gitu tapi dio exam tuh amik paper yang samo denga budok biasa,6.516125,13
Kelantan_004_004_001_082,oh confirm straight a one lah straight a plus lah,5.7295,10
Kelantan_004_004_001_084,something something wrong la kiro deh sebab meme budok budok terpilih blako gifted lah,5.926875,14
Kelantan_004_004_001_086,yo deh tapi gak kironyo budok budok tuh dio exposed doh dari awal lagi kironyo dio biaso denge pengajaran daripado lecturer lecturer pensyarahnyo deh walopon dio tuh baru bertaraf budok sekoloh,13.138125,31
Kelantan_004_004_001_088,eh bagusnya eh tapi lain tuh kalu dekat u lecturer 3 jam nonstop pun ado,6.394,15
Kelantan_004_004_001_090,bakpo dio tok apply maybe lain kot sebab kito nih mace kiro adult doh kae ore ore besar doh sek dio tuh mace budok sekoloh lagi ha,9.759625,27
Kelantan_004_004_001_092,iyo ko kironyo dari umur berapo doh harituh kironyo,5.479375,9
Kelantan_004_004_001_094,sembilan tahun sapa tingkate tigo pahtu gak dio bagi group lah kironyo,4.6564375,12
Kelantan_004_004_001_096,contoh dio,2.79225,2
Kelantan_004_004_001_097,contoh kos camano,2.7865,3
Kelantan_004_004_001_099,oh mu handle budok mano iyo,3.316,6
Kelantan_004_004_001_101,oh kironyo mace dio ikut level lah kironyo,5.416125,8
Kelantan_004_004_001_102,umur ikut umur berapo lah kiro,1.8790625,6
Kelantan_004_004_001_103,ya mu handle semo group lah tapi bahagian penyelesaian matematik,3.26075,10
Kelantan_004_004_001_105,samo umurnyo range dari limo belas tahun mu jago limo belas tahun lah,7.2695625,13
Kelantan_004_004_002_002,oh mu tahu dok aku gi ukm,3.4959375,7
Kelantan_004_004_002_004,aku gi oyak,1.5750625,3
Kelantan_004_004_002_006,eh aku gi oyak dok ko mu,2.633875,7
Kelantan_004_004_002_008,aku gi aku gi tuh kironyo nok ngajar ngajar budok kononnyo,5.0380625,11
Kelantan_004_004_002_010,ukm mu tengok mu rajin gi dok,2.65075,7
Kelantan_004_004_002_012,ukm dok mu tahu aduhlah ho aku dengar crito macemace kat ukm mu tahu bangunan dio aku raso ya allah denge lokoh mu tahu lokoh,9.980375,25
Kelantan_004_004_002_014,ado so jale tuh ado tanoh runtuh ado jale hok belok dok semo dok,4.697125,14
Kelantan_004_004_002_016,hok duk ssitu dio tok bekki lasung,3.1501875,7
Kelantan_004_004_002_018,kalu mace usm dok kalu tengok budok lalu kot jalejale pelik sikit sek dio buat slalu semin semin gapo tuh,5.8626875,20
Kelantan_004_004_002_020,dok ni aku gak kalu pagi pagi kalu naik bas ko naik keto ko ya allah ya tuhanku tengok tahu dohlah hujan lebat mu tahu dok tanoh runtuh,9.785,28
Kelantan_004_004_002_022,iyo hey sungguh sebabnyo dio banyok hutan mu tahu dok setiap setiap school tuh kepado school tuh jauh,8.44175,18
Kelantan_004_004_002_024,menghubungkan ho mace antaro tengoh tengoh dio tuh hutan,3.9075,9
Kelantan_004_004_002_026,sangat sangat luas ni aku raso deh kalu kito nok jale kalu takdok bas nok jale impossible nok jale nok oyaknyo besar,7.578875,22
Kelantan_004_004_002_028,mace kito kalu baru balik dari school school mu ko gapo maksudnyo kito bulih jale lagi dok dohlah mace kito tak dok hutan dok,6.968375,24
Kelantan_004_004_002_030,kalu jale pun ikut bangunan bangunan semo semo,3.4575,8
Kelantan_004_004_002_032,takpa macam mu cerita ado sekali tuh aku adalah ah program sampai tengah male,5.69025,14
Kelantan_004_004_002_033,tengah male tak silap aku ni macam takda transport,3.15275,9
Kelantan_004_004_002_035,habis lah pukul sebelas habis pukul sebelas tuh jale kaki pahtu jale kaki tuh,6.2779375,14
Kelantan_004_004_002_037,keno kejar dek anjing you know keno kejar ko anjing tahu dok keno hambak lari cuda sek sek aku mu tahu dok,8.165,22
Kelantan_004_004_002_039,anjing banyok anjing liar sebab dio kae dekat dekat nge hutan,4.26425,11
Kelantan_004_004_002_041,tahu lah aku ho,2.0360625,4
Kelantan_004_004_002_043,sangat bahayo mu tahu dok aku raso mace nok bowok demo nih budok budok usm gi tengok,4.5125,17
Kelantan_004_004_002_044,doh lah mu tahu dok dale bilik dio takdok cermin mu tahu mu tahu dok ni,4.4040625,16
Kelantan_004_004_002_045,cermin nok gi toilet nok pakai tudung senget pun senget lah,4.6645625,11
Kelantan_004_004_002_047,dale toilet tuh ado tapi gak misale kalu hok jauh jauh tuh bukenyo bilik supo bilik saujana nih,5.3994375,18
Kelantan_004_004_002_048,dia bilik dekat cg cg bilik mace bilik cg tuh so aras,7.6010625,12
Kelantan_004_004_002_050,ho takdok cermin ni aku tok jupo lagi bilik bilik-bilik kat u takdok cermin dale bilik,6.6845,16
Kelantan_004_004_002_052,payoh,1.5750625,1
Kelantan_004_004_002_054,tahu takpo aku budok nih kato bakpo lah bendo tuh tok buat dekat usm,3.842375,14
Kelantan_004_004_002_055,doh lah mu tahu dok ukm kae dio martabatkan bahasa melayu,3.83425,11
Kelantan_004_004_002_056,pahtu gak banyok lah term term matematik hok aku gi tuh banyok dio buat kot bahasa melayu aku nok ngango tok pehe lasung,6.927625,23
Kelantan_004_004_002_059,oh gi tuh keno ngajar budok bilo keno ngajar budok nih kito keno tahu lah gapogapo kito nok ngajar dop,5.48675,20
Kelantan_004_004_002_060,ya tuhanku dey tubik ambik buku buku-buku dio banyok kot bahasa melayu,5.0553125,12
Kelantan_004_004_002_062,ho tok tahu lah hok tu tuh tapi oloh biasolah setiap u kae dio ado penulis penulis buku dok mace aku mace math nih kalkulus ado buku ado buku kito dok under penerbit usm dok,11.5759375,35
Kelantan_004_004_002_063,mace kalu ukm pun serupo lah betul jugok mace buku buku sek sek dio jugok lah tapi gak doh buku under ukm meme kot bahasa melayu,8.1405625,26
Kelantan_004_004_002_064,tok pehe lasung aku aku nih kalu pikir oloh kalu sambung ssini selok aku nok bulih,5.5030625,16
Kelantan_004_004_002_066,payoh gitumo aku nok gi tengok lailahailallah jadi gak sek sek dio nih mace lebih kot bahasa melayu kalu program gapo gapo mace bahasa melayu ko inggeris mace tok caro sangat tok caro sangat lah kiro banyak bahasa melayu,12.455125,39
Kelantan_004_004_002_068,tok tahu yolo kali gi ssano gak sedak doh tesl bahasa melayu,4.249375,12
Kelantan_004_004_002_070,jale dio pelik pelik ni aku serro luas gitumo doh lah sangat sangat hutan nanti aku aku dapat kijo beloh beloh sano aku bowok sek sek mu gi jale ssitu,9.670875,30
Kelantan_004_004_002_073,sedak weyh itu ssano sebabnyo kalu mu kijo kat permata pintar tuh meme sedak lah sebabnyo sedak lah ore dio baik baik belako,8.3364375,23
Kelantan_004_004_002_075,dok baik sunggoh aduhlah ho nanti,4.3226875,6
Kelantan_004_004_002_078,namo iqbal iqbal ni lah hok lebih hok mace buat modul buat mace biaso lah dok,6.7229375,16
Kelantan_004_004_002_079,pahtu gak deh student akhir akhir kito keno royak lah student nih dale kelas lagu mano student bijok ni weyh ho genius sajo,10.36575,23
Kelantan_004_004_002_081,nama iqbal iqbal ni lah yang buat modul macam biasa lah,4.601375,11
Kelantan_004_004_002_083,nama iqbal iqbal ni lah yang buat modul macam biasa lah,7.376,11
Kelantan_004_004_002_085,ha gak dio mace mace ore ngajar pun lari sikit dari kpm pehe dop,4.8166875,14
Kelantan_004_004_002_087,kalu exam maso ado paper dio sediri kot tapi meme oh maso haritu aku gi kae time budok exam spm kae,7.799,21
Kelantan_004_004_002_088,maso exam spm tuh seksek dio gi gi prekso pakai baju kurung biaso jah ni,4.9763125,15
Kelantan_004_004_002_089,pakai baju budok budok laki pakai sluar slack pakai kemejo mace mace hok dio nok buat mace nilah mace oversea gitu ho lagu tuh,9.7785,24
Kelantan_004_004_002_091,paper situ mahal spm tuh kalu betulan hok,4.1883125,8
Kelantan_004_004_002_093,straight a dekat malaysia nih kalu ah permata pintar meme akan dapat straight a meme dio tok akan lari lah permata pintar kalu lari pado pado apa dio score dio sikit gak mesti oh rosmah mansur,13.8815,36
Kelantan_004_004_002_095,budok budok lagipun hok jung ngajar pun kade kade hok jung ngajar nih pensyarah u pensyarah u nih ngajar budok budok pehe pehe lah,9.3518125,24
Kelantan_004_004_002_097,kito ingat pun meme jauh lah daripado kpm dio punyo sistem,3.8944375,11
Kelantan_004_004_002_098,kita bulih napok caro dio ngajar pah gak mace kelas-kelas gapo pun mace time ado kelas ado kelas kalu takdok kelas takdok kelas ho lagu tuh tapi dia,8.16325,28
Kelantan_004_004_002_099,dia bagi doh tahu dop maso sek sek aku nok ngajar tuh dio oyak doh duo puluh minit kalu nok ngajar straight duo puluh minit jah  kalu duo puluh minit budokbudok akan hile fokus dio oyak doh lagu tuh,9.5695,39
Kelantan_004_004_002_101,dia macam budok gifted kae  bilo budok gifted ni gak dio mace betul betul nok jago lah,4.8123125,17
Kelantan_004_004_002_103,kalu ado budok mudo budok budok hok jenis hok semile spuloh tahun kae kalu tidur sebelum tidur mok dio kato keno minum susu dio akan bagi susu,9.0771875,27
Kelantan_004_004_002_104,dio kato kalu sebelum tidur dio keno ado ore sebeloh dio keno ado ore lah sebeloh dio dio akan jago duo puluh pat je budok tuh,6.9224375,26
Kelantan_004_004_002_106,tiga eh semile tahun sapa tingkate tigo limo belas tahun,4.1643125,10
Kelantan_004_004_002_108,oh mace setiap tuh dio ado doh lah kos masing masing,4.570375,11
Kelantan_004_004_002_111,dok aku meme kalu group tuh penyelesaian matematik matematik lah meme untuk sebule tuh aku ngajar hok tuh ja student tuh student samo,9.811875,23
Kelantan_004_004_002_113,oh limo belas tahun lah aku jalah setiap instructor nga pa dio akan ngajar so kelas,7.8145625,16
Kelantan_005_001_001_002,maghi mano tuh,1.718,3
Kelantan_005_001_001_003,bawok anok rama,1.7483125,3
Kelantan_005_001_001_005,kawe pon nok maghi sini jugok nih,1.7461875,7
Kelantan_005_001_001_008,bowok anok ko,1.5376875,3
Kelantan_005_001_001_009,abe mano abe,1.98075,3
Kelantan_005_001_001_011,ho  tu duk ungha duo tigo ore tu yolo anok kito tuh,3.554125,12
Kelantan_005_001_001_013,budok-budok loni gitulah kalu kito lare buke dio denga,3.0984375,9
Kelantan_005_001_001_015,gitulah budok loni tuh pon ajok tuh makso maghi sini tuh,3.414125,11
Kelantan_005_001_001_016,tokse maghi,1.0623125,2
Kelantan_005_001_001_017,tokse maghi nok duk ghumoh,2.1754375,5
Kelantan_005_001_001_019,oh duk ngadap komputer duk main facebook,2.44825,7
Kelantan_005_001_001_021,tulah budok jame loni lagu tulah,2.541125,6
Kelantan_005_001_001_023,patut abe tokse maghi pon lok ko adik sore,3.097,9
Kelantan_005_001_001_026,tengok budok-budok main teringat kito mulo,2.430625,6
Kelantan_005_001_001_027,kito mulo tok payoh,1.4526875,4
Kelantan_005_001_001_028,kito mulo tok payoh pakso,2.3713125,5
Kelantan_005_001_001_030,holah nok kato gak budok budok loni dop pakso dop mari tame mene nih,5.499125,14
Kelantan_005_001_001_031,kito mulo tempat kito main lah ni sapa gelap tok kelik,3.1390625,11
Kelantan_005_001_001_033,holah duk main nge gu-gu,1.6940625,5
Kelantan_005_001_001_034,kito mulo nok main ghumoh takdop skaro,2.919,7
Kelantan_005_001_001_036,komputer laptop tuh tok kenal gapo tuh,2.4511875,7
Kelantan_005_001_001_038,gapo,1.303125,1
Kelantan_005_001_001_039,ndo ko,1.860875,2
Kelantan_005_001_001_041,ho gotu patut la demo napok koho tinggi,4.0504375,8
Kelantan_005_001_001_043,kawe mulo main ndo  main ndo sapa pening duga tok balek lagih,4.352375,12
Kelantan_005_001_001_045,oloh sapo jatuh gitu mo,2.5801875,5
Kelantan_005_001_001_047,budok-budok loni ndo ko gelongsor ko tok kenal doh tuh,4.66425,10
Kelantan_005_001_001_048,kito mulo gak takdop bendo tuh gak takdop mene lah,3.388125,10
Kelantan_005_001_001_050,nok wat gano dio budok-budok loni gak kalu uhm tokwi talipon tokwi facebook ho ngaju,7.4666875,15
Kelantan_005_001_001_052,internet bokali gak,1.9751875,3
Kelantan_005_001_001_054,ilir anok demo nok caghi-caghi gapo,2.658375,6
Kelantan_005_001_001_056,budok-budok jame loni lagu tulah kito tanyo main cokok ko main gapo,3.957125,12
Kelantan_005_001_001_057,dio mano tahu tok reti,1.4785625,5
Kelantan_005_001_001_059,tok kena,1.198875,2
Kelantan_005_001_001_061,hok aloh tuh  lah budok-budok loni tengok tuh nge tb nge gapo,4.2173125,12
Kelantan_005_001_001_062,tok kena belako mene-mene jame dulu,2.00275,6
Kelantan_005_001_001_063,kito mulo gapo tok main main belako dekcok dop dekcok,3.4888125,10
Kelantan_005_001_001_064,dekcok anok demo kena ko dop,1.4976875,6
Kelantan_005_001_001_066,anok demo kenal dop dekcok anok kawe gak kato main gapo mok gitu nopat-nopat,4.268125,14
Kelantan_005_001_001_068,maso kawe duk ngepek dio duk main facebook sokmo try gih tanoh main dekcok,3.87375,14
Kelantan_005_001_001_069,dio tanyo gapo tuh dekcok ado ko dio tanyo gapo tuh dekcok tuh,3.016625,13
Kelantan_005_001_001_071,ado ko patut budok jame loni,1.9505,6
Kelantan_005_001_001_072,kito mulo gak mugo duk kampong kea,2.5209375,7
Kelantan_005_001_001_073,duk tanoh sokmo,1.7255625,3
Kelantan_005_001_001_075,batu selambut koho jauh budok-budok loni,2.7638125,6
Kelantan_005_001_001_078,suko deh maso zame kito budok mulo  tok supo budok loni,2.911875,11
Kelantan_005_001_001_080,patut pon come loni mato demo,2.8154375,6
Kelantan_005_001_001_082,oh patut pon come loni mato demo pade pon wat bedoh ko lepas keno bidah,4.0893125,15
Kelantan_005_001_001_084,dok dok,0.542875,2
Kelantan_005_001_001_086,kawe gura jah tuh belako,2.172375,5
Kelantan_005_001_001_088,kito mulo jame budok duk main bede letok demo kenal bede letok,4.3185,12
Kelantan_005_001_001_090,bede letok tu budok jame loni dok main duk main playstation,3.970625,11
Kelantan_005_001_001_092,kalu laptop duk nembok ho nge komputer kito takpo main bede letok pon,7.4986875,13
Kelantan_005_001_001_094,komputer pon lagu tuh nok sughuh duduk bia kena-kena ore duk kena komputer,3.9016875,13
Kelantan_005_001_001_096,ore tanyo ore tuh tok kenal,1.77675,6
Kelantan_005_001_001_098,ambo anok ambo takpo lagi,1.8014375,5
Kelantan_005_001_001_099,mugo make tok lalu mano budok jame loni sapa ko tok lalu make,3.530875,13
Kelantan_005_001_001_101,main komputer,1.1105,2
Kelantan_005_001_001_103,nok exercise la tuh abe long abe long gano gemok jugok ko,3.2086875,12
Kelantan_005_001_001_105,sulung dio nakal sikit skalo takpo dio exercise ghumoh,3.352375,9
Kelantan_005_001_001_107,anok ambo gitu lah tuh tengok,2.2175,6
Kelantan_005_001_001_109,mujur kerus-kurus jah belako mugo make dop mano duk ngadap komputer duk kenye ko komputer,5.5276875,15
Kelantan_005_001_001_111,tulah,1.0364375,1
Kelantan_005_001_001_113,hoo astagfirullah anok ambo sihak tuh lah ore kato,2.665125,9
Kelantan_005_001_001_116,iyo anok ambo pemalu supo ambo jame mudo tok ingat,3.4438125,10
Kelantan_005_001_001_118,pemalu tapi dio tuh pahni tengok duo tuh ngekoh,4.0054375,9
Kelantan_005_001_001_120,hoo tuh so faktor tuh kawe bawok tubik luar tuh,3.57875,10
Kelantan_005_001_001_121,anok demo tu hyperaktif lajok tuh bakpo,2.7471875,7
Kelantan_005_001_001_123,benghak-benghak tuh keno jago molek nati dio terjun bangune,3.877,9
Kelantan_005_001_001_125,sapa anok demo,1.4300625,3
Kelantan_005_001_001_127,kiro kononnyo batman lah,1.834375,4
Kelantan_005_001_001_129,oh dari dio duduk atah mmari,2.8938125,6
Kelantan_005_001_001_131,oh kabinet tuh,2.0665625,3
Kelantan_005_001_001_133,anok anok demo duk dale kholi,2.1725,6
Kelantan_005_001_001_134,ya allah budok jame,1.8401875,4
Kelantan_005_001_001_136,bahayo tuh hyperaktif keno jago,2.303125,5
Kelantan_005_001_001_138,meme payoh tuh keno itu molek tuh,2.512125,7
Kelantan_005_001_001_139,tuh takut nanti dio besa nanti takut dio jadi lain,2.733125,10
Kelantan_005_001_001_141,skoloh nakal jugok,1.3293125,3
Kelantan_005_001_001_143,anok ambo tuh pendie tapi gak ngaji baguh jugok tapi tuh runsing jugok takutnyo,4.5899375,14
Kelantan_005_001_001_144,takutnyo,1.0364375,1
Kelantan_005_001_001_146,takpo budok-budok tapi beso doh budok-budok nyo banyok main,3.9029375,9
Kelantan_005_001_001_147,tapi anok kawe panda pun tapi kawe tokse la panda-panda pon tapi gak tok kecek nge ore kawe nok la nok suh dio seimbang molek,7.1199375,25
Kelantan_005_001_001_149,ho tulah katonyo,1.3830625,3
Kelantan_005_001_001_150,budok yolo doh masing-masing ado kekurange gitulah,5.938625,7
Kelantan_005_001_001_151,hoo berjaya,1.53,2
Kelantan_005_001_001_152,walaupon tok main po kito,1.64425,5
Kelantan_005_001_001_154,ho lah kito pon kapung-kapung pon main mene kapung pon,3.390125,10
Kelantan_005_001_001_155,buleh la jadi la jugok bulih masuk usm nih,3.23775,9
Kelantan_005_001_001_157,buleh jugok jadi-jadi cikgu loni,2.831375,5
Kelantan_005_001_001_159,tok lamo doh ho lah serabut sero,2.7145,7
